recommender,alpha,beta,MAP
Recommender_Base_Class,0.01036853098410917,0.8741547213828335,0.004817843571761269
Recommender_Base_Class,0.291016670220297,0.26841188942865435,0.004736404485281026
Recommender_Base_Class,0.22981454518520172,0.19823740183201344,0.004731187134001907
Recommender_Base_Class,0.044581218535107214,0.5666889247035328,0.004844978355086355
Recommender_Base_Class,0.9548076536050781,0.2468527763352515,0.004711613560391704
Recommender_Base_Class,0.3786600363055713,0.4267708888360059,0.004744292248759322
Recommender_Base_Class,0.3096913450832478,0.7618666051101254,0.004784191486378312
Recommender_Base_Class,0.543764605646151,0.20035196533389554,0.004713640561731274
Recommender_Base_Class,0.847060592126668,0.5804580157801905,0.0047239084573407536
Recommender_Base_Class,0.6911751592919175,0.7547917961258799,0.004742291482525176
Recommender_Base_Class,0.9513788236013707,0.9943918937655871,0.0047408640512520295
Recommender_Base_Class,0.6226427446757884,0.06028172552409761,0.00470614011199346
Recommender_Base_Class,0.2814980924579059,0.816466900816328,0.004796864764111223
Recommender_Base_Class,0.4195248620412513,0.4867569097939072,0.004742767683417104
Recommender_Base_Class,0.5612505491791488,0.07288221416866258,0.004707588886448704
Recommender_Base_Class,0.8717081587211682,0.26759619353690745,0.004714570766940442
Recommender_Base_Class,0.8851911255392263,0.3089782789566944,0.0047134670945748
Recommender_Base_Class,0.08067149044530875,0.3603544084203416,0.004801545844102659
Recommender_Base_Class,0.18660168233033236,0.28242105944203855,0.004751887450743325
Recommender_Base_Class,0.309082758600685,0.8388245738152045,0.0047896554794895005
Recommender_Base_Class,0.3730274571448313,0.9471426519695711,0.0047900073822695005
Recommender_Base_Class,0.8636048319165369,0.5744071399634759,0.0047245006435316424
Recommender_Base_Class,0.24252663580801126,0.7828685939730001,0.004803206633197982
Recommender_Base_Class,0.6328667147877051,0.3275501245365622,0.0047203508567079284
Recommender_Base_Class,0.2915688235029368,0.4276476287955364,0.0047509374143889565
Recommender_Base_Class,0.1932188096223343,0.2318595057238534,0.0047423282510813715
Recommender_Base_Class,0.7526812150484967,0.727575962745905,0.004736585059991093
Recommender_Base_Class,0.42683573224458515,0.9010037188067758,0.004776049594141889
Recommender_Base_Class,0.9539467093569258,0.478752893376969,0.004721420020889335
Recommender_Base_Class,0.3601311778169993,0.3489596888901332,0.004736667006381763
Recommender_Base_Class,0.6737378131741155,0.3392299885829839,0.004721420020889335
Recommender_Base_Class,0.6976791027170015,0.06923984624472501,0.004706300117247101
Recommender_Base_Class,0.2796384911642563,0.9292489520968356,0.004806411189748893
Recommender_Base_Class,0.5890452624948274,0.42827367244491243,0.004724754394177588
Recommender_Base_Class,0.4992025384886074,0.4394837253738202,0.004731169899518873
Recommender_Base_Class,0.991707595978555,0.398628965540595,0.0047165824749117536
Recommender_Base_Class,0.26647841217198764,0.3556453987616104,0.004746132495762104
Recommender_Base_Class,0.8454015798493306,0.865873087142414,0.004739667787657781
Recommender_Base_Class,0.4391206825229803,0.19113244884476577,0.004719663191486163
Recommender_Base_Class,0.8673689627474386,0.06598759227355888,0.004704714603629401
Recommender_Base_Class,0.08238306256475936,0.2739297691263629,0.004806493561393278
Recommender_Base_Class,0.8530730435632173,0.9625533139582546,0.00474385505959117
Recommender_Base_Class,0.5017921532372327,0.30323615863941333,0.0047235000670725995
Recommender_Base_Class,0.8720156683244004,0.8083515942430204,0.004736448484673012
Recommender_Base_Class,0.03437859434222601,0.46265460538311587,0.00484864212462273
Recommender_Base_Class,0.28675703629795346,0.4746075257757483,0.004752734399484905
Recommender_Base_Class,0.39993656974193037,0.20541411283099265,0.0047203508567079284
Recommender_Base_Class,0.39711416664427823,0.9895137283802924,0.004784132214488407
Recommender_Base_Class,0.4976370911564204,0.19735200783789697,0.004716874983870957
Recommender_Base_Class,0.6415600598044392,0.39962512900591074,0.004723829151681696
