recommender,alpha,beta,MAP
Hybrid1+SLIM,0.6501504570629686,0.650538830410266,0.016225925183849122
Hybrid1+SLIM,0.5395912676802486,0.07375485496033751,0.014727225741078473
Hybrid1+SLIM,0.9870349674760636,0.8877098743529294,0.01610502431332143
Hybrid1+SLIM,0.7353516081090056,0.5859698440074588,0.015956179371459222
Hybrid1+SLIM,0.5127138044174218,0.7039016519812615,0.01660898551033436
Hybrid1+SLIM,0.34774925739269325,0.6655841748972411,0.017020434286013977
Hybrid1+SLIM,0.062324630967135586,0.9542214202576244,0.018014969876463036
Hybrid1+SLIM,0.582081185056902,0.25625392224268506,0.015362991534632886
Hybrid1+SLIM,0.4066003364429087,0.5470646495473563,0.016589476307039063
Hybrid1+SLIM,0.1342416846740575,0.4274577337717914,0.017527626153044068
Hybrid1+SLIM,0.012198970765338053,0.9990913168110872,0.017928104388030202
Hybrid1+SLIM,0.004459185832248279,0.9958478234214677,0.017890647626605152
