recommender,alpha,beta,MAP
Hybrid1+SLIM,0.271661709765995,0.7658632769751493,0.016961237173054654
Hybrid1+SLIM,0.0029510440318142317,0.5039663318726811,0.014551599140891934
Hybrid1+SLIM,0.060537816904622455,0.8960994003265325,0.015473010958020205
Hybrid1+SLIM,0.033517336472013604,0.3586439333851459,0.015750662700870915
Hybrid1+SLIM,0.6931141643259752,0.25112435260801635,0.017478376209549364
Hybrid1+SLIM,0.6468204002645427,0.9745365395600739,0.017271701507206787
Hybrid1+SLIM,0.5849659436786885,0.6713713429073646,0.01734091095698016
Hybrid1+SLIM,0.4821773089871293,0.5974379912952192,0.017324362477543494
Hybrid1+SLIM,0.9589720002152674,0.9727212301630362,0.017370653890766766
Hybrid1+SLIM,0.9931299323773325,0.3091622245095408,0.01747661649745212
Hybrid1+SLIM,0.7432827119207351,0.05386101741632071,0.017508389092204948
Hybrid1+SLIM,0.7368891648318102,0.028619693200347233,0.017509752900929338
Hybrid1+SLIM,0.8084001981781912,0.00653347028557455,0.017506563506418393
Hybrid1+SLIM,0.7729712018287669,0.011021635353233257,0.017507762541958752
Hybrid1+SLIM,0.4355634638085275,0.1504344146506157,0.017477455594953093
Hybrid1+SLIM,0.8502011411045394,0.10326758611745224,0.017494881265093912
Hybrid1+SLIM,0.3258743121175913,0.1899954250693526,0.01744912608438151
Hybrid1+SLIM,0.6078456609361096,0.4234153937967369,0.017443560330598174
Hybrid1+SLIM,0.8812584795597806,0.09207999494302205,0.01749839959199275
Hybrid1+SLIM,0.7371363759031878,0.2305172229890637,0.01747737264896523
Hybrid1+SLIM,0.5384114095877294,0.4526787422625956,0.01741361051984876
Hybrid1+SLIM,0.7695483044903133,0.037729571044287306,0.017511063076544705
Hybrid1+SLIM,0.9061428427683438,0.06191982440777952,0.017509015996984265
Hybrid1+SLIM,0.9097556313398726,0.15212174200478315,0.01749642316641675
Hybrid1+SLIM,0.8343092288476875,0.31713495525737634,0.017477225305468816
Hybrid1+SLIM,0.6726772343925654,0.09727796469161507,0.017498279428846946
Hybrid1+SLIM,0.9361719119885196,0.0012294889441309097,0.017505252009556008
Hybrid1+SLIM,0.7852190507978195,0.23816913346868956,0.017476106451592036
Hybrid1+SLIM,0.36304570991656754,0.15242975874322592,0.017471842547512658
Hybrid1+SLIM,0.1252346295400168,0.06076712720987096,0.017470161972224382
Hybrid1+SLIM,0.8946293955492347,0.7738234859686166,0.01740832459838429
Hybrid1+SLIM,0.7246128950264021,0.05718594251865295,0.017508052015396923
Hybrid1+SLIM,0.7864955665142899,0.17268952039818347,0.017492999219010513
Hybrid1+SLIM,0.6291078622294703,0.06497778558837683,0.017498618008649738
Hybrid1+SLIM,0.7288641323415108,0.11490771675560624,0.017499701524275667
Hybrid1+SLIM,0.8628998427122231,0.2845141942927787,0.017477762321805774
Hybrid1+SLIM,0.5250929896817316,0.2050757236496698,0.017475540812232727
Hybrid1+SLIM,0.15683448918797682,0.05445152185195612,0.01747692345529774
Hybrid1+SLIM,0.6943803946739616,0.0020021197237430066,0.01750510040914968
Hybrid1+SLIM,0.9548813094767054,0.39296840744857764,0.017474708644174507
Hybrid1+SLIM,0.5727762048341047,0.6055779274205638,0.017369221922777827
Hybrid1+SLIM,0.7335331149694388,0.05199852352189291,0.017507485992039985
Hybrid1+SLIM,0.6599452403438925,0.12758487201861626,0.01749574442138373
Hybrid1+SLIM,0.7461806365508336,0.038009739813685196,0.01750972415792743
Hybrid1+SLIM,0.8499215154782916,0.7976472912800994,0.017384749178585995
Hybrid1+SLIM,0.7529747207896703,0.03580566496750216,0.017511666776461408
Hybrid1+SLIM,0.9913068434934507,0.26623566162062956,0.017484728480960388
Hybrid1+SLIM,0.7987867529596836,0.5000237570395262,0.01744550810124387
Hybrid1+SLIM,0.48146300042921575,0.03442192965695826,0.017508439580679293
Hybrid1+SLIM,0.8175038535504252,0.1904692390619292,0.017489365583915808
Hybrid1+SLIM,0.6860365944672773,0.10302329851739579,0.017496665133614458
Hybrid1+SLIM,0.4229487567460125,0.03375170432292766,0.01750926058158116
Hybrid1+SLIM,0.3900524288400395,0.09249316544399966,0.01748799949786691
Hybrid1+SLIM,0.2548581125910979,0.030102432266545694,0.017495081280271205
Hybrid1+SLIM,0.4623206694343957,0.12244304455407173,0.01748496673367671
Hybrid1+SLIM,0.6005741048337139,0.0012113958572120762,0.017504181016039556
Hybrid1+SLIM,0.9212802617373121,0.1492089385111119,0.017498751711119916
Hybrid1+SLIM,0.7634302469835833,0.5550464372197302,0.017437855401318914
Hybrid1+SLIM,0.4279508521140557,0.07898257587199979,0.017492866236762356
Hybrid1+SLIM,0.6256410754677958,0.8575741513855843,0.017300296552522357
Hybrid1+SLIM,0.25807737558445665,0.21554843850234695,0.01741474736130374
Hybrid1+SLIM,0.5063637317084528,0.03618684555900966,0.017508439580679293
Hybrid1+SLIM,0.31152268711890524,0.030750544134063362,0.01749908930872967
Hybrid1+SLIM,0.538137925663798,0.03534375510031834,0.017508581773684685
Hybrid1+SLIM,0.5714831667895814,0.08144518311257799,0.017498268233014924
Hybrid1+SLIM,0.7069243968697055,0.1467898613517902,0.01749402596876601
Hybrid1+SLIM,0.7601908188052446,0.17135174971833347,0.0174894409245263
Hybrid1+SLIM,0.8753648477004267,0.6849353722960374,0.017424554086072627
Hybrid1+SLIM,0.6551034864421241,0.025432221283378974,0.017509752900929338
Hybrid1+SLIM,0.8339485242710375,0.12292953488194988,0.017497272088071697
Hybrid1+SLIM,0.6451633816239857,0.06873117430448264,0.017497979060202628
Hybrid1+SLIM,0.6603814755887201,0.02113935001195333,0.017509226436681406
Hybrid1+SLIM,0.7080314884372438,0.00800082809000044,0.01750712125858576
Hybrid1+SLIM,0.6757469720375847,0.08504704400992692,0.017496223129231814
Hybrid1+SLIM,0.7812637995309601,0.0328182515499906,0.01750900888668171
Hybrid1+SLIM,0.740427134190246,0.06404799962796848,0.017508503054045516
Hybrid1+SLIM,0.8100885063510781,0.11374175371173305,0.01749878025066882
Hybrid1+SLIM,0.6505288300378052,0.022042800416109464,0.017509260862038353
Hybrid1+SLIM,0.6437911119831357,0.001626386977994998,0.01750460121090012
Hybrid1+SLIM,0.6055189979668094,0.03291201718253656,0.017512205049233565
Hybrid1+SLIM,0.6133898157350227,0.9934817658652226,0.017257806881994242
Hybrid1+SLIM,0.5555036175816392,0.02855773993089306,0.017510772103987146
Hybrid1+SLIM,0.5758527621449955,0.05275697701870908,0.017501920533372295
Hybrid1+SLIM,0.5448810023631714,0.09429553244175984,0.017497608356351484
Hybrid1+SLIM,0.7154677565166365,0.04177181566325057,0.01751191292195697
Hybrid1+SLIM,0.7184696636889494,0.13123163278658992,0.017494108930840278
Hybrid1+SLIM,0.760759428788102,0.1737465464690602,0.017489989908874477
Hybrid1+SLIM,0.5903825874675408,0.0744997446192986,0.017496290961144034
Hybrid1+SLIM,0.6973500910502546,0.32893967372439326,0.017469713065497886
Hybrid1+SLIM,0.680221043152968,0.04805751980581524,0.01750758674602285
Hybrid1+SLIM,0.6264687119776222,0.09946644920480091,0.017500084903694337
Hybrid1+SLIM,0.7432672481424808,0.021291929944402908,0.01750904443430344
Hybrid1+SLIM,0.4393948142818068,0.00031386679293545633,0.017505883510727637
Hybrid1+SLIM,0.5514676918600205,0.04941672749462413,0.01750420458378474
Hybrid1+SLIM,0.5030347877012417,0.02720369788606885,0.017511790174057004
Hybrid1+SLIM,0.5003150178853517,0.4660663644813146,0.0173861355855322
Hybrid1+SLIM,0.645361231620546,0.07465892142620612,0.017496113360900765
Hybrid1+SLIM,0.7972957974662286,0.13698833475531347,0.017497647763748073
Hybrid1+SLIM,0.5223540153140834,0.021099927012045164,0.017508963995651102
Hybrid1+SLIM,0.6068434575372146,0.04927729911285905,0.017510249468924693
