recommender,alpha,beta,MAP
RP3beta-Slim,0.3428679705418961,0.3221109675989601,0.01973017489578071
RP3beta-Slim,0.24965309914155176,0.2867055770231668,0.01973685730796094
RP3beta-Slim,0.5359366050396608,0.4788416208875581,0.019732951108391118
RP3beta-Slim,0.48348063050317824,0.7806809393189399,0.019758461955574663
RP3beta-Slim,0.2895313940631702,0.3443077242499507,0.019743111418650764
RP3beta-Slim,0.2894199095305102,0.9616238903969713,0.01972038034066435
RP3beta-Slim,0.4822663413712851,0.5951495217929034,0.019751014948564873
RP3beta-Slim,0.07661970446674637,0.6397194334179985,0.01964773489228742
RP3beta-Slim,0.691745655021042,0.5396296619503805,0.019720424931278967
RP3beta-Slim,0.9988960268630518,0.4329519498784682,0.01961613603812611
RP3beta-Slim,0.7740517510650651,0.016081857852320414,0.018857804759236665
RP3beta-Slim,0.5255308283956718,0.7966627250884472,0.019757302514220077
RP3beta-Slim,0.5890281193950581,0.8267078261344382,0.019755945597553965
RP3beta-Slim,0.8203137188450699,0.7755902761393534,0.019731903825845578
RP3beta-Slim,0.43878627283399263,0.9743247867440391,0.019758602046513165
RP3beta-Slim,0.09071766108650725,0.9432292895031609,0.019633521834673148
RP3beta-Slim,0.396858643685449,0.999620096907433,0.01974210531994051
RP3beta-Slim,0.6533051354529437,0.719822372029098,0.019737132384273142
RP3beta-Slim,0.19160448578664058,0.9013528976705365,0.019688301363741292
RP3beta-Slim,0.4135215575910838,0.6847958521082249,0.01975810075044175
RP3beta-Slim,0.16952454795968247,0.8621162702247711,0.01968394393020009
RP3beta-Slim,0.4422640349254711,0.7050165958360656,0.019756729179393966
RP3beta-Slim,0.38056296743825707,0.6931679168443504,0.01974875313041715
RP3beta-Slim,0.5790235820568814,0.8765039838957436,0.019758037515653654
RP3beta-Slim,0.40500623207614944,0.7616127795720569,0.01975143746524441
RP3beta-Slim,0.6627627295108958,0.6211258026851559,0.019731108391998885
RP3beta-Slim,0.5077607836852192,0.9022364848377468,0.01975192706074952
RP3beta-Slim,0.32508561978509837,0.5542718555005471,0.01975263548302008
RP3beta-Slim,0.18404501934064893,0.017819714112152274,0.019144158353924256
RP3beta-Slim,0.45287224443005747,0.19449203484660282,0.01961293863807294
RP3beta-Slim,0.018925023391126283,0.6710876813781372,0.01961694147317201
RP3beta-Slim,0.7265984492540167,0.8497619877408097,0.01974368491137148
RP3beta-Slim,0.5518657405934779,0.9032257543638068,0.019758184583493068
RP3beta-Slim,0.5852449817932951,0.9966109025019769,0.01975376118540874
RP3beta-Slim,0.3585408616416957,0.7606387311249038,0.019763459900911957
RP3beta-Slim,0.33682040696948956,0.9241632516347267,0.01974378747662602
RP3beta-Slim,0.26897781897509315,0.7639451799654295,0.01973911644633324
RP3beta-Slim,0.48620423430666837,0.8194924745000813,0.019755622849074343
RP3beta-Slim,0.5516801368979127,0.38499806264187897,0.019727810006415904
RP3beta-Slim,0.35322330797616897,0.9580409341890418,0.019744967335629793
RP3beta-Slim,0.22784515631159336,0.46036241793780164,0.0197576718253941
RP3beta-Slim,0.42593843907792,0.7413808039167253,0.01975460732819576
RP3beta-Slim,0.6241196159728626,0.5848112996981079,0.019731521416468705
RP3beta-Slim,0.4642424408199779,0.6539853598509011,0.01975758069410215
RP3beta-Slim,0.5169122877971943,0.802621355492406,0.019756381647280868
RP3beta-Slim,0.2929657670043131,0.8641340409132855,0.0197360033860567
RP3beta-Slim,0.3859961680842781,0.9553852539235796,0.01974043282222632
RP3beta-Slim,0.8202989515662795,0.5068250157030206,0.019696759352866248
RP3beta-Slim,0.5603121718497106,0.8105901588973806,0.019757289961719566
RP3beta-Slim,0.4871311369182527,0.8967923549332626,0.01974895853337556
RP3beta-Slim,0.29943150213880354,0.7273071016172572,0.019740538844411945
RP3beta-Slim,0.6176782947973134,0.8749791438038237,0.019758794978754653
RP3beta-Slim,0.613329242437263,0.8424152184892982,0.019757743902875515
RP3beta-Slim,0.7098933060651454,0.9191238251707621,0.0197540936050899
RP3beta-Slim,0.4220094864742666,0.9791589756892827,0.019750100887347116
RP3beta-Slim,0.5369087921492779,0.7791824749955901,0.019755670931714323
RP3beta-Slim,0.9995030485894332,0.6949668573399388,0.019724722078875736
RP3beta-Slim,0.358779955788841,0.8923198739014708,0.019739467682975485
RP3beta-Slim,0.6313851498340839,0.9420436230831375,0.01975697218251926
RP3beta-Slim,0.7525719228385412,0.6130693048690297,0.019721905656024507
RP3beta-Slim,0.443936504275019,0.8283609788171582,0.019752662230483588
RP3beta-Slim,0.5749389960911845,0.8759230821929316,0.019758043967418006
RP3beta-Slim,0.6685176874404333,0.8799670584255465,0.019753596796663584
RP3beta-Slim,0.5044629731623336,0.7430618756725306,0.01975450947221145
RP3beta-Slim,0.9214733640322478,0.8406032368529145,0.019733367715088698
RP3beta-Slim,0.6009065350570354,0.7905656958599665,0.019753758400576443
RP3beta-Slim,0.5525783606529486,0.9742498669752202,0.019752952920552406
RP3beta-Slim,0.3947724597446075,0.2699414393351572,0.019722050857377202
RP3beta-Slim,0.46707071261571,0.9198934491091675,0.019751530130171658
RP3beta-Slim,0.6820707732616047,0.6679024141934691,0.01972644729004867
RP3beta-Slim,0.5814622543742956,0.9322530232656081,0.019757234878565445
RP3beta-Slim,0.6448497300634377,0.8740512773532538,0.01975387523273778
RP3beta-Slim,0.5210093459952129,0.7646440847669375,0.019757452701619868
RP3beta-Slim,0.41912120305061595,0.866204979252299,0.019759518908570268
