recommender,alpha,beta,gamma,TopK,MAP
SLIM+RP3+ItemKNN,0.7493312043330321,0.9114525856817856,0.25581840713844883,0.017627489695687223
SLIM+RP3+ItemKNN,0.6379329201423436,0.16405032656267193,0.6358716322647385,0.017532013778992852
SLIM+RP3+ItemKNN,0.7792882996867772,0.5535724596775474,0.8913778850316667,0.017546329266032164
SLIM+RP3+ItemKNN,0.9832920273739464,0.40952770674714534,0.12427577169803761,0.01736154377292264
SLIM+RP3+ItemKNN,0.5801785186295928,0.7243271621604743,0.6500547523499546,0.017573330374720777
SLIM+RP3+ItemKNN,0.7920627777542855,0.44423998519078356,0.28991868123139564,0.017574616701332483
SLIM+RP3+ItemKNN,0.35199926288778427,0.9915135416201838,0.6143687511477022,0.01757799540723121
SLIM+RP3+ItemKNN,0.24403517594533164,0.1836627819371951,0.05294608272582435,0.017560820719026416
SLIM+RP3+ItemKNN,0.5287457742313082,0.6315616334791886,0.6211598577333849,0.017564601115075542
SLIM+RP3+ItemKNN,0.8265710083618792,0.24498567201575672,0.08728559424050653,0.01722292320573325
SLIM+RP3+ItemKNN,0.023659062027313604,0.9862487673170772,0.3566620184039023,0.017605553129090377
SLIM+RP3+ItemKNN,0.02979644848076185,0.9947391585994583,0.31345352801157494,0.017623527095722402
SLIM+RP3+ItemKNN,0.12799079468571148,0.8325363918693048,0.32720488022866856,0.017609992167041035
SLIM+RP3+ItemKNN,0.36726273262894327,0.8368495133349385,0.4512233394902278,0.01760390744115106
SLIM+RP3+ItemKNN,0.38945341535775685,0.8417143605393713,0.21400176722650743,0.017660855452744303
SLIM+RP3+ItemKNN,0.42967644542450745,0.8070206169921251,0.21575922089030442,0.01765367960790121
SLIM+RP3+ItemKNN,0.4386771476566492,0.7560181624081349,0.1646575396388344,0.017662718622353548
SLIM+RP3+ItemKNN,0.24747144307406602,0.6867521946218539,0.17260565138306094,0.01767219203049508
SLIM+RP3+ItemKNN,0.2436406591776469,0.6727898193240592,0.0013020759795989711,0.01752155801056408
SLIM+RP3+ItemKNN,0.21869416820800328,0.29595852395967837,0.4489180155899661,0.017536269520256404
